year,region,latitude,longitude,population,values_year,1_against_people_indicator,2_against_freedom_indicator,3_sexual_freedom_indicator,4_family_relationships_indicator,5_property_crimes_indicator,6_collective_security_indicator,7_forgeries_indicator,8_public_administration_indicator,9_justice_administration_indicator,Values_year_PCA
2013,5,28.2916,-16.6291,2118679.0,4159,0,0,0,0,0,1,0,0,0,-0.30071167858393544
2013,4,43.1828,-3.9878,591888.0,873,0,0,0,0,0,1,0,0,0,-0.4308645125162804
2013,7,41.6523,-4.7245,2519875.0,3329,0,0,0,0,0,1,0,0,0,-0.31392094132880227
2013,6,39.8628,-4.0273,2100998.0,3463,0,0,0,0,0,1,0,0,0,-0.3160498487952074
2013,8,41.3851,2.1734,7553650.0,8111,0,0,0,0,0,1,0,0,0,-0.07668362127751611
2013,11,39.4699,-0.3763,5113815.0,8696,0,0,0,0,0,1,0,0,0,-0.14496877942752917
2013,12,39.4765,-6.3722,1104004.0,1233,0,0,0,0,0,1,0,0,0,-0.40876632592313256
2013,13,42.5751,-8.1339,2765940.0,5145,0,0,0,0,0,1,0,0,0,-0.23454299309425647
2013,14,40.4168,-3.7038,6495551.0,7690,0,0,0,0,0,1,0,0,0,-0.1787450294086126
2013,15,37.9922,-1.1307,1472049.0,1666,0,0,0,0,0,1,0,0,0,-0.40357392415397814
2013,16,42.6954,-1.6761,644477.0,647,0,0,0,0,0,1,0,0,0,-0.4258430459973481
2013,17,43.263,-2.9349,2191682.0,2787,0,0,0,0,0,1,0,0,0,-0.3377743275516026
2013,18,42.2871,-2.5396,322027.0,396,0,0,0,0,0,1,0,0,0,-0.4466310431938265
2013,9,35.8894,-5.3198,84180.0,1163,0,0,0,0,0,1,0,0,0,-0.40458981132230964
2013,10,35.293,-2.9387,83679.0,379,0,0,0,0,0,1,0,0,0,-0.4554512465396115
2019,0,37.3873,-5.9869,8414240.0,3988,0,0,0,0,0,0,1,0,0,-0.327587514642926
2019,1,41.6488,-0.8891,1319291.0,446,0,0,0,0,0,0,1,0,0,-0.45345491569988183
2019,2,43.3619,-5.8494,1022800.0,220,0,0,0,0,0,0,1,0,0,-0.4605979226096798
2019,3,39.5712,2.6466,1149460.0,716,0,0,0,0,0,0,1,0,0,-0.44737480091677695
2019,5,28.2916,-16.6291,2153389.0,1114,0,0,0,0,0,0,1,0,0,-0.43867613324305765
2019,4,43.1828,-3.9878,581078.0,162,0,0,0,0,0,0,1,0,0,-0.46302192885357507
2019,7,41.6523,-4.7245,2399548.0,840,0,0,0,0,0,0,1,0,0,-0.4392396578234311
2019,6,39.8628,-4.0273,2032863.0,1177,0,0,0,0,0,0,1,0,0,-0.4313526952275765
2019,8,41.3851,2.1734,7675217.0,3791,0,0,0,0,0,0,1,0,0,-0.33642664999686406
2019,11,39.4699,-0.3763,5003769.0,3250,0,0,0,0,0,0,1,0,0,-0.3564139230006111
2019,12,39.4765,-6.3722,1067710.0,445,0,0,0,0,0,0,1,0,0,-0.4528787658795354
2019,13,42.5751,-8.1339,2699499.0,886,0,0,0,0,0,0,1,0,0,-0.4400792240063665
2019,14,40.4168,-3.7038,6663394.0,4042,0,0,0,0,0,0,1,0,0,-0.3442761532188137
2019,15,37.9922,-1.1307,1493898.0,708,0,0,0,0,0,0,1,0,0,-0.4461977590831096
2019,16,42.6954,-1.6761,654214.0,374,0,0,0,0,0,0,1,0,0,-0.45345172988148613
2019,17,43.263,-2.9349,2207776.0,1195,0,0,0,0,0,0,1,0,0,-0.4301317512903346
2019,18,42.2871,-2.5396,316798.0,73,0,0,0,0,0,0,1,0,0,-0.4654920071784824
2019,9,35.8894,-5.3198,84777.0,543,0,0,0,0,0,0,1,0,0,-0.4493582809652777
2019,10,35.293,-2.9387,86487.0,289,0,0,0,0,0,0,1,0,0,-0.4640908472495802
2018,0,37.3873,-5.9869,8384408.0,3740,0,0,0,0,0,0,1,0,0,-0.33035771484775744
2018,1,41.6488,-0.8891,1308728.0,433,0,0,0,0,0,0,1,0,0,-0.4551267562696707
2018,2,43.3619,-5.8494,1028244.0,185,0,0,0,0,0,0,1,0,0,-0.4605566259214089
2018,3,39.5712,2.6466,1128908.0,639,0,0,0,0,0,0,1,0,0,-0.4502278645421941
2018,5,28.2916,-16.6291,2127685.0,754,0,0,0,0,0,0,1,0,0,-0.43936567242881236
2018,4,43.1828,-3.9878,580229.0,124,0,0,0,0,0,0,1,0,0,-0.4631570620930482
2018,7,41.6523,-4.7245,2409164.0,811,0,0,0,0,0,0,1,0,0,-0.4426946663140642
2018,6,39.8628,-4.0273,2026807.0,1061,0,0,0,0,0,0,1,0,0,-0.43531762606421753
2018,8,41.3851,2.1734,7600065.0,3456,0,0,0,0,0,0,1,0,0,-0.33913185025513126
2018,11,39.4699,-0.3763,4963703.0,3206,0,0,0,0,0,0,1,0,0,-0.3670136529750448
2018,12,39.4765,-6.3722,1072863.0,445,0,0,0,0,0,0,1,0,0,-0.45475151277414755
2018,13,42.5751,-8.1339,2701743.0,803,0,0,0,0,0,0,1,0,0,-0.4423069870277855
2018,14,40.4168,-3.7038,6578079.0,3445,0,0,0,0,0,0,1,0,0,-0.3453422160330825
2018,15,37.9922,-1.1307,1478509.0,679,0,0,0,0,0,0,1,0,0,-0.44811368457475387
2018,16,42.6954,-1.6761,647554.0,340,0,0,0,0,0,0,1,0,0,-0.4546157175399013
2018,17,43.263,-2.9349,2199088.0,1025,0,0,0,0,0,0,1,0,0,-0.4302533324960213
2018,18,42.2871,-2.5396,315675.0,64,0,0,0,0,0,0,1,0,0,-0.46551747379569314
2018,9,35.8894,-5.3198,85144.0,602,0,0,0,0,0,0,1,0,0,-0.45269598043387915
2018,10,35.293,-2.9387,86384.0,196,0,0,0,0,0,0,1,0,0,-0.46546041481637696
2017,0,37.3873,-5.9869,8379820.0,3594,0,0,0,0,0,0,1,0,0,-0.33598707184482174
2017,1,41.6488,-0.8891,1308750.0,357,0,0,0,0,0,0,1,0,0,-0.45578566148594873
2017,2,43.3619,-5.8494,1034960.0,178,0,0,0,0,0,0,1,0,0,-0.4604645400374522
2017,3,39.5712,2.6466,1115999.0,476,0,0,0,0,0,0,1,0,0,-0.45145526776505795
2017,5,28.2916,-16.6291,2108121.0,875,0,0,0,0,0,0,1,0,0,-0.4435027120838968
2017,4,43.1828,-3.9878,580295.0,106,0,0,0,0,0,0,1,0,0,-0.4632418202547977
2017,7,41.6523,-4.7245,2425801.0,774,0,0,0,0,0,0,1,0,0,-0.44595502967925055
2017,6,39.8628,-4.0273,2031479.0,942,0,0,0,0,0,0,1,0,0,-0.43711238018480597
2017,8,41.3851,2.1734,7555830.0,3235,0,0,0,0,0,0,1,0,0,-0.33743117217180657
2017,11,39.4699,-0.3763,4941509.0,2794,0,0,0,0,0,0,1,0,0,-0.37206009245682387
2017,12,39.4765,-6.3722,1079920.0,373,0,0,0,0,0,0,1,0,0,-0.4560851395276671
2017,13,42.5751,-8.1339,2708339.0,708,0,0,0,0,0,0,1,0,0,-0.4440351123972714
2017,14,40.4168,-3.7038,6507184.0,3257,0,0,0,0,0,0,1,0,0,-0.34643310794423476
2017,15,37.9922,-1.1307,1470273.0,540,0,0,0,0,0,0,1,0,0,-0.4490172275981948
2017,16,42.6954,-1.6761,643234.0,269,0,0,0,0,0,0,1,0,0,-0.45429196558502416
2017,17,43.263,-2.9349,2194158.0,963,0,0,0,0,0,0,1,0,0,-0.4319354885817372
2017,18,42.2871,-2.5396,315381.0,52,0,0,0,0,0,0,1,0,0,-0.465248867948788
2017,9,35.8894,-5.3198,84959.0,474,0,0,0,0,0,0,1,0,0,-0.45368093802063714
2017,10,35.293,-2.9387,86120.0,42,0,0,0,0,0,0,1,0,0,-0.465005890747279
2016,0,37.3873,-5.9869,8388107.0,3606,0,0,0,0,0,0,1,0,0,-0.34359570210916845
2016,1,41.6488,-0.8891,1308563.0,330,0,0,0,0,0,0,1,0,0,-0.4556789475522227
2016,2,43.3619,-5.8494,1042608.0,201,0,0,0,0,0,0,1,0,0,-0.4610252919029459
2016,3,39.5712,2.6466,1107220.0,479,0,0,0,0,0,0,1,0,0,-0.4524173916413064
2016,5,28.2916,-16.6291,2101924.0,643,0,0,0,0,0,0,1,0,0,-0.4451265764527014
2016,4,43.1828,-3.9878,582206.0,145,0,0,0,0,0,0,1,0,0,-0.46383590662695795
2016,7,41.6523,-4.7245,2447519.0,643,0,0,0,0,0,0,1,0,0,-0.44812580998886986
2016,6,39.8628,-4.0273,2041631.0,840,0,0,0,0,0,0,1,0,0,-0.4388197602911079
2016,8,41.3851,2.1734,7522596.0,3563,0,0,0,0,0,0,1,0,0,-0.3384677385355554
2016,11,39.4699,-0.3763,4959968.0,2687,0,0,0,0,0,0,1,0,0,-0.3795395254871176
2016,12,39.4765,-6.3722,1087778.0,347,0,0,0,0,0,0,1,0,0,-0.45749675052373057
2016,13,42.5751,-8.1339,2718525.0,652,0,0,0,0,0,0,1,0,0,-0.4450536111084214
2016,14,40.4168,-3.7038,6466996.0,2931,0,0,0,0,0,0,1,0,0,-0.3477188784801114
2016,15,37.9922,-1.1307,1464847.0,466,0,0,0,0,0,0,1,0,0,-0.4497842013660926
2016,16,42.6954,-1.6761,640647.0,515,0,0,0,0,0,0,1,0,0,-0.4579995431722071
2016,17,43.263,-2.9349,2189534.0,952,0,0,0,0,0,0,1,0,0,-0.4338951902332179
2016,18,42.2871,-2.5396,315794.0,66,0,0,0,0,0,0,1,0,0,-0.465424451677545
2016,9,35.8894,-5.3198,84519.0,362,0,0,0,0,0,0,1,0,0,-0.45444454492046676
2016,10,35.293,-2.9387,86026.0,52,0,0,0,0,0,0,1,0,0,-0.4638221067955217
2015,0,37.3873,-5.9869,8399043.0,3524,0,0,0,0,0,0,1,0,0,-0.34769285559436436
2015,1,41.6488,-0.8891,1317847.0,303,0,0,0,0,0,0,1,0,0,-0.4553416339208806
2015,2,43.3619,-5.8494,1051229.0,188,0,0,0,0,0,0,1,0,0,-0.4608304170308684
2015,3,39.5712,2.6466,1104479.0,417,0,0,0,0,0,0,1,0,0,-0.45239691219160894
2015,5,28.2916,-16.6291,2100306.0,701,0,0,0,0,0,0,1,0,0,-0.447036488489845
2015,4,43.1828,-3.9878,585179.0,113,0,0,0,0,0,0,1,0,0,-0.46352385731361506
2015,7,41.6523,-4.7245,2472052.0,541,0,0,0,0,0,0,1,0,0,-0.44940690111001574
2015,6,39.8628,-4.0273,2059191.0,752,0,0,0,0,0,0,1,0,0,-0.4399529711404659
2015,8,41.3851,2.1734,7508106.0,3241,0,0,0,0,0,0,1,0,0,-0.33064055449528523
2015,11,39.4699,-0.3763,4980689.0,2379,0,0,0,0,0,0,1,0,0,-0.3814363399938069
2015,12,39.4765,-6.3722,1092997.0,299,0,0,0,0,0,0,1,0,0,-0.45818297680976583
2015,13,42.5751,-8.1339,2732347.0,630,0,0,0,0,0,0,1,0,0,-0.4460941375933245
2015,14,40.4168,-3.7038,6436996.0,3371,0,0,0,0,0,0,1,0,0,-0.35259923195916504
2015,15,37.9922,-1.1307,1467288.0,532,0,0,0,0,0,0,1,0,0,-0.4496908963890894
2015,16,42.6954,-1.6761,640476.0,245,0,0,0,0,0,0,1,0,0,-0.4582413321113174
2015,17,43.263,-2.9349,2189257.0,1017,0,0,0,0,0,0,1,0,0,-0.43821715789915927
2015,18,42.2871,-2.5396,317053.0,62,0,0,0,0,0,0,1,0,0,-0.4651859755765845
2015,9,35.8894,-5.3198,84263.0,343,0,0,0,0,0,0,1,0,0,-0.4546789298346706
2015,10,35.293,-2.9387,85584.0,91,0,0,0,0,0,0,1,0,0,-0.4618758004034411
2014,0,37.3873,-5.9869,8402305.0,3150,0,0,0,0,0,0,1,0,0,-0.3462319993817697
2014,1,41.6488,-0.8891,1325385.0,306,0,0,0,0,0,0,1,0,0,-0.45413335557379886
2014,2,43.3619,-5.8494,1061756.0,185,0,0,0,0,0,0,1,0,0,-0.4609033420513483
2014,3,39.5712,2.6466,1103442.0,380,0,0,0,0,0,0,1,0,0,-0.45150140331636646
2014,5,28.2916,-16.6291,2104815.0,552,0,0,0,0,0,0,1,0,0,-0.44564720281177145
2014,4,43.1828,-3.9878,588656.0,99,0,0,0,0,0,0,1,0,0,-0.46275613165647045
2014,7,41.6523,-4.7245,2494790.0,521,0,0,0,0,0,0,1,0,0,-0.4502879079847753
2014,6,39.8628,-4.0273,2078611.0,804,0,0,0,0,0,0,1,0,0,-0.44114180577401135
2014,8,41.3851,2.1734,7518903.0,3368,0,0,0,0,0,0,1,0,0,-0.31824356004527576
2014,11,39.4699,-0.3763,5004844.0,2403,0,0,0,0,0,0,1,0,0,-0.37939336692249753
2014,12,39.4765,-6.3722,1099632.0,269,0,0,0,0,0,0,1,0,0,-0.4584808841930782
2014,13,42.5751,-8.1339,2748695.0,573,0,0,0,0,0,0,1,0,0,-0.4465169835484438
2014,14,40.4168,-3.7038,6454440.0,3170,0,0,0,0,0,0,1,0,0,-0.34548995404874827
2014,15,37.9922,-1.1307,1466818.0,469,0,0,0,0,0,0,1,0,0,-0.4477681301247139
2014,16,42.6954,-1.6761,640790.0,294,0,0,0,0,0,0,1,0,0,-0.458640165498724
2014,17,43.263,-2.9349,2188985.0,829,0,0,0,0,0,0,1,0,0,-0.4398593506209806
2014,18,42.2871,-2.5396,319002.0,73,0,0,0,0,0,0,1,0,0,-0.46493237156481504
2014,9,35.8894,-5.3198,84963.0,399,0,0,0,0,0,0,1,0,0,-0.4554601406720762
2014,10,35.293,-2.9387,84509.0,77,0,0,0,0,0,0,1,0,0,-0.45967103739525284
2013,0,37.3873,-5.9869,8440300.0,3013,0,0,0,0,0,0,1,0,0,-0.35090355686318
2013,1,41.6488,-0.8891,1347150.0,339,0,0,0,0,0,0,1,0,0,-0.4542205305313719
2013,2,43.3619,-5.8494,1068165.0,157,0,0,0,0,0,0,1,0,0,-0.4612496663800847
2013,3,39.5712,2.6466,1111674.0,405,0,0,0,0,0,0,1,0,0,-0.4517050505549535
2013,5,28.2916,-16.6291,2118679.0,516,0,0,0,0,0,0,1,0,0,-0.44658451152280104
2013,4,43.1828,-3.9878,591888.0,99,0,0,0,0,0,0,1,0,0,-0.4626767653398183
2013,7,41.6523,-4.7245,2519875.0,474,0,0,0,0,0,0,1,0,0,-0.45082562379656954
2013,6,39.8628,-4.0273,2100998.0,706,0,0,0,0,0,0,1,0,0,-0.4431148433044223
2013,8,41.3851,2.1734,7553650.0,3486,0,0,0,0,0,0,1,0,0,-0.304571517815188
2013,11,39.4699,-0.3763,5113815.0,2102,0,0,0,0,0,0,1,0,0,-0.37729193629458513
2013,12,39.4765,-6.3722,1104004.0,237,0,0,0,0,0,0,1,0,0,-0.45898402321468473
2013,13,42.5751,-8.1339,2765940.0,573,0,0,0,0,0,0,1,0,0,-0.448119058368832
2013,14,40.4168,-3.7038,6495551.0,2823,0,0,0,0,0,0,1,0,0,-0.33835080224046554
2013,15,37.9922,-1.1307,1472049.0,405,0,0,0,0,0,0,1,0,0,-0.4466989450415069
2013,16,42.6954,-1.6761,644477.0,227,0,0,0,0,0,0,1,0,0,-0.45822697411438745
2013,17,43.263,-2.9349,2191682.0,799,0,0,0,0,0,0,1,0,0,-0.44312516404776153
2013,18,42.2871,-2.5396,322027.0,52,0,0,0,0,0,0,1,0,0,-0.4648959223150399
2013,9,35.8894,-5.3198,84180.0,301,0,0,0,0,0,0,1,0,0,-0.45858548640104696
2013,10,35.293,-2.9387,83679.0,145,0,0,0,0,0,0,1,0,0,-0.46094384134313837
2019,0,37.3873,-5.9869,8414240.0,93,0,0,0,0,0,0,0,1,0,-0.46228562925581484
2019,1,41.6488,-0.8891,1319291.0,3,0,0,0,0,0,0,0,1,0,-0.4675162575244891
2019,2,43.3619,-5.8494,1022800.0,6,0,0,0,0,0,0,0,1,0,-0.4677462673434524
2019,3,39.5712,2.6466,1149460.0,11,0,0,0,0,0,0,0,1,0,-0.46717294419753863
2019,5,28.2916,-16.6291,2153389.0,17,0,0,0,0,0,0,0,1,0,-0.4655884183319316
2019,4,43.1828,-3.9878,581078.0,3,0,0,0,0,0,0,0,1,0,-0.4677597748404726
2019,7,41.6523,-4.7245,2399548.0,14,0,0,0,0,0,0,0,1,0,-0.4671679029913114
2019,6,39.8628,-4.0273,2032863.0,29,0,0,0,0,0,0,0,1,0,-0.466381772669655
2019,8,41.3851,2.1734,7675217.0,58,0,0,0,0,0,0,0,1,0,-0.46528638371259823
2019,11,39.4699,-0.3763,5003769.0,48,0,0,0,0,0,0,0,1,0,-0.46526806907449536
2019,12,39.4765,-6.3722,1067710.0,8,0,0,0,0,0,0,0,1,0,-0.46750379427751887
2019,13,42.5751,-8.1339,2699499.0,21,0,0,0,0,0,0,0,1,0,-0.4671702975671279
2019,14,40.4168,-3.7038,6663394.0,55,0,0,0,0,0,0,0,1,0,-0.46523602662432423
2019,15,37.9922,-1.1307,1493898.0,14,0,0,0,0,0,0,0,1,0,-0.46719417981101863
2019,16,42.6954,-1.6761,654214.0,10,0,0,0,0,0,0,0,1,0,-0.4671554937566681
2019,17,43.263,-2.9349,2207776.0,12,0,0,0,0,0,0,0,1,0,-0.4670953020272023
2019,18,42.2871,-2.5396,316798.0,5,0,0,0,0,0,0,0,1,0,-0.4677212688301439
2019,9,35.8894,-5.3198,84777.0,8,0,0,0,0,0,0,0,1,0,-0.4675280186024126
2019,10,35.293,-2.9387,86487.0,1,0,0,0,0,0,0,0,1,0,-0.46774707753715333
2018,0,37.3873,-5.9869,8384408.0,123,0,0,0,0,0,0,0,1,0,-0.46197931382459406
2018,1,41.6488,-0.8891,1308728.0,9,0,0,0,0,0,0,0,1,0,-0.46750377627047784
2018,2,43.3619,-5.8494,1028244.0,3,0,0,0,0,0,0,0,1,0,-0.467734326221507
2018,3,39.5712,2.6466,1128908.0,6,0,0,0,0,0,0,0,1,0,-0.4671420942843019
2018,5,28.2916,-16.6291,2127685.0,13,0,0,0,0,0,0,0,1,0,-0.4655155696405381
2018,4,43.1828,-3.9878,580229.0,0,0,0,0,0,0,0,0,1,0,-0.46772121481781687
2018,7,41.6523,-4.7245,2409164.0,17,0,0,0,0,0,0,0,1,0,-0.46725802642445463
2018,6,39.8628,-4.0273,2026807.0,37,0,0,0,0,0,0,0,1,0,-0.46669001882973454
2018,8,41.3851,2.1734,7600065.0,52,0,0,0,0,0,0,0,1,0,-0.4652059148766248
2018,11,39.4699,-0.3763,4963703.0,79,0,0,0,0,0,0,0,1,0,-0.46504812366974146
2018,12,39.4765,-6.3722,1072863.0,10,0,0,0,0,0,0,0,1,0,-0.4676176739140623
2018,13,42.5751,-8.1339,2701743.0,16,0,0,0,0,0,0,0,1,0,-0.46690426633126564
2018,14,40.4168,-3.7038,6578079.0,87,0,0,0,0,0,0,0,1,0,-0.46562013247758327
2018,15,37.9922,-1.1307,1478509.0,16,0,0,0,0,0,0,0,1,0,-0.4673342822637382
2018,16,42.6954,-1.6761,647554.0,17,0,0,0,0,0,0,0,1,0,-0.46718198663447913
2018,17,43.263,-2.9349,2199088.0,13,0,0,0,0,0,0,0,1,0,-0.4668263000781715
2018,18,42.2871,-2.5396,315675.0,2,0,0,0,0,0,0,0,1,0,-0.4677336240524602
2018,9,35.8894,-5.3198,85144.0,8,0,0,0,0,0,0,0,1,0,-0.46756672266380417
2018,10,35.293,-2.9387,86384.0,1,0,0,0,0,0,0,0,1,0,-0.4676074792112136
2017,0,37.3873,-5.9869,8379820.0,120,0,0,0,0,0,0,0,1,0,-0.4607683348523659
2017,1,41.6488,-0.8891,1308750.0,6,0,0,0,0,0,0,0,1,0,-0.46746474813512423
2017,2,43.3619,-5.8494,1034960.0,3,0,0,0,0,0,0,0,1,0,-0.4677721840751159
2017,3,39.5712,2.6466,1115999.0,18,0,0,0,0,0,0,0,1,0,-0.46718187860982513
2017,5,28.2916,-16.6291,2108121.0,135,0,0,0,0,0,0,0,1,0,-0.46704074991409666
2017,4,43.1828,-3.9878,580295.0,3,0,0,0,0,0,0,0,1,0,-0.4677465554121284
2017,7,41.6523,-4.7245,2425801.0,26,0,0,0,0,0,0,0,1,0,-0.4674776794947925
2017,6,39.8628,-4.0273,2031479.0,65,0,0,0,0,0,0,0,1,0,-0.4673373249874789
2017,8,41.3851,2.1734,7555830.0,81,0,0,0,0,0,0,0,1,0,-0.4653891684437746
2017,11,39.4699,-0.3763,4941509.0,72,0,0,0,0,0,0,0,1,0,-0.4654860837415949
2017,12,39.4765,-6.3722,1079920.0,4,0,0,0,0,0,0,0,1,0,-0.4676432845788045
2017,13,42.5751,-8.1339,2708339.0,17,0,0,0,0,0,0,0,1,0,-0.4666340220811221
2017,14,40.4168,-3.7038,6507184.0,37,0,0,0,0,0,0,0,1,0,-0.4656764533001579
2017,15,37.9922,-1.1307,1470273.0,23,0,0,0,0,0,0,0,1,0,-0.46755413338513885
2017,16,42.6954,-1.6761,643234.0,25,0,0,0,0,0,0,0,1,0,-0.46734950016577326
2017,17,43.263,-2.9349,2194158.0,17,0,0,0,0,0,0,0,1,0,-0.4665815584681163
2017,18,42.2871,-2.5396,315381.0,3,0,0,0,0,0,0,0,1,0,-0.4677467354561503
2017,9,35.8894,-5.3198,84959.0,11,0,0,0,0,0,0,0,1,0,-0.46764436483414046
2017,10,35.293,-2.9387,86120.0,2,0,0,0,0,0,0,0,1,0,-0.46759244134440475
2016,0,37.3873,-5.9869,8388107.0,190,0,0,0,0,0,0,0,1,0,-0.4618648263023569
2016,1,41.6488,-0.8891,1308563.0,9,0,0,0,0,0,0,0,1,0,-0.4673256179218825
2016,2,43.3619,-5.8494,1042608.0,0,0,0,0,0,0,0,0,1,0,-0.4676708216978698
2016,3,39.5712,2.6466,1107220.0,27,0,0,0,0,0,0,0,1,0,-0.467438579340071
2016,5,28.2916,-16.6291,2101924.0,26,0,0,0,0,0,0,0,1,0,-0.46722029459374503
2016,4,43.1828,-3.9878,582206.0,2,0,0,0,0,0,0,0,1,0,-0.46775937874714263
2016,7,41.6523,-4.7245,2447519.0,8,0,0,0,0,0,0,0,1,0,-0.46747733741378955
2016,6,39.8628,-4.0273,2041631.0,10,0,0,0,0,0,0,0,1,0,-0.46727277621379176
2016,8,41.3851,2.1734,7522596.0,65,0,0,0,0,0,0,0,1,0,-0.465351148544389
2016,11,39.4699,-0.3763,4959968.0,48,0,0,0,0,0,0,0,1,0,-0.465700947704278
2016,12,39.4765,-6.3722,1087778.0,11,0,0,0,0,0,0,0,1,0,-0.46774707753715333
2016,13,42.5751,-8.1339,2718525.0,18,0,0,0,0,0,0,0,1,0,-0.46659038484695287
2016,14,40.4168,-3.7038,6466996.0,78,0,0,0,0,0,0,0,1,0,-0.46637109186465897
2016,15,37.9922,-1.1307,1464847.0,10,0,0,0,0,0,0,0,1,0,-0.46758062625415425
2016,16,42.6954,-1.6761,640647.0,10,0,0,0,0,0,0,0,1,0,-0.467184399208541
2016,17,43.263,-2.9349,2189534.0,27,0,0,0,0,0,0,0,1,0,-0.4666170037476633
2016,18,42.2871,-2.5396,315794.0,3,0,0,0,0,0,0,0,1,0,-0.4677850074101301
2016,9,35.8894,-5.3198,84519.0,4,0,0,0,0,0,0,0,1,0,-0.4676314334744722
2016,10,35.293,-2.9387,86026.0,3,0,0,0,0,0,0,0,1,0,-0.4675540253604848
2015,0,37.3873,-5.9869,8399043.0,146,0,0,0,0,0,0,0,1,0,-0.4628699838631861
2015,1,41.6488,-0.8891,1317847.0,10,0,0,0,0,0,0,0,1,0,-0.4673739045346889
2015,2,43.3619,-5.8494,1051229.0,4,0,0,0,0,0,0,0,1,0,-0.4676448149397974
2015,3,39.5712,2.6466,1104479.0,8,0,0,0,0,0,0,0,1,0,-0.4673499322731851
2015,5,28.2916,-16.6291,2100306.0,18,0,0,0,0,0,0,0,1,0,-0.46718382307118905
2015,4,43.1828,-3.9878,585179.0,3,0,0,0,0,0,0,0,1,0,-0.4677725981754867
2015,7,41.6523,-4.7245,2472052.0,10,0,0,0,0,0,0,0,1,0,-0.46747785953881443
2015,6,39.8628,-4.0273,2059191.0,13,0,0,0,0,0,0,0,1,0,-0.46734805982239347
2015,8,41.3851,2.1734,7508106.0,58,0,0,0,0,0,0,0,1,0,-0.4657023340177396
2015,11,39.4699,-0.3763,4980689.0,97,0,0,0,0,0,0,0,1,0,-0.4662506543846047
2015,12,39.4765,-6.3722,1092997.0,1,0,0,0,0,0,0,0,1,0,-0.4676959822481594
2015,13,42.5751,-8.1339,2732347.0,37,0,0,0,0,0,0,0,1,0,-0.46693544459300007
2015,14,40.4168,-3.7038,6436996.0,57,0,0,0,0,0,0,0,1,0,-0.4666330318521949
2015,15,37.9922,-1.1307,1467288.0,5,0,0,0,0,0,0,0,1,0,-0.46752929690881134
2015,16,42.6954,-1.6761,640476.0,15,0,0,0,0,0,0,0,1,0,-0.4672079753767148
2015,17,43.263,-2.9349,2189257.0,34,0,0,0,0,0,0,0,1,0,-0.4667203826144368
2015,18,42.2871,-2.5396,317053.0,1,0,0,0,0,0,0,0,1,0,-0.46778518745415204
2015,9,35.8894,-5.3198,84263.0,5,0,0,0,0,0,0,0,1,0,-0.46766936334744896
2015,10,35.293,-2.9387,85584.0,12,0,0,0,0,0,0,0,1,0,-0.46766970542845204
2014,0,37.3873,-5.9869,8402305.0,215,0,0,0,0,0,0,0,1,0,-0.4647439507773343
2014,1,41.6488,-0.8891,1325385.0,9,0,0,0,0,0,0,0,1,0,-0.4672728662402006
2014,2,43.3619,-5.8494,1061756.0,0,0,0,0,0,0,0,0,1,0,-0.46755447546614193
2014,3,39.5712,2.6466,1103442.0,15,0,0,0,0,0,0,0,1,0,-0.46723657475287084
2014,5,28.2916,-16.6291,2104815.0,17,0,0,0,0,0,0,0,1,0,-0.4671958001984205
2014,4,43.1828,-3.9878,588656.0,1,0,0,0,0,0,0,0,1,0,-0.46777236411913786
2014,7,41.6523,-4.7245,2494790.0,9,0,0,0,0,0,0,0,1,0,-0.46754089594975384
2014,6,39.8628,-4.0273,2078611.0,15,0,0,0,0,0,0,0,1,0,-0.4674257920191386
2014,8,41.3851,2.1734,7518903.0,67,0,0,0,0,0,0,0,1,0,-0.4659890924921534
2014,11,39.4699,-0.3763,5004844.0,37,0,0,0,0,0,0,0,1,0,-0.46618354898932435
2014,12,39.4765,-6.3722,1099632.0,2,0,0,0,0,0,0,0,1,0,-0.46765729619380875
2014,13,42.5751,-8.1339,2748695.0,38,0,0,0,0,0,0,0,1,0,-0.4671452090362062
2014,14,40.4168,-3.7038,6454440.0,32,0,0,0,0,0,0,0,1,0,-0.4666828668330353
2014,15,37.9922,-1.1307,1466818.0,6,0,0,0,0,0,0,0,1,0,-0.46756641658808723
2014,16,42.6954,-1.6761,640790.0,12,0,0,0,0,0,0,0,1,0,-0.4670933575658385
2014,17,43.263,-2.9349,2188985.0,36,0,0,0,0,0,0,0,1,0,-0.46695095056371116
2014,18,42.2871,-2.5396,319002.0,2,0,0,0,0,0,0,0,1,0,-0.4678108161171396
2014,9,35.8894,-5.3198,84963.0,5,0,0,0,0,0,0,0,1,0,-0.46768270880748813
2014,10,35.293,-2.9387,84509.0,3,0,0,0,0,0,0,0,1,0,-0.4676821866824632
2013,0,37.3873,-5.9869,8440300.0,103,0,0,0,0,0,0,0,1,0,-0.46477890566260693
2013,1,41.6488,-0.8891,1347150.0,20,0,0,0,0,0,0,0,1,0,-0.46738811420075593
2013,2,43.3619,-5.8494,1068165.0,8,0,0,0,0,0,0,0,1,0,-0.4676306772930984
2013,3,39.5712,2.6466,1111674.0,7,0,0,0,0,0,0,0,1,0,-0.46706780091342315
2013,5,28.2916,-16.6291,2118679.0,12,0,0,0,0,0,0,0,1,0,-0.467067944952159
2013,4,43.1828,-3.9878,591888.0,1,0,0,0,0,0,0,0,1,0,-0.46774702352482633
