year,region,Latitude,Longitude,population,values_year,1_against_people_indicator,2_against_freedom_indicator,3_sexual_freedom_indicator,4_family_relationships_indicator,5_property_crimes_indicator,6_collective_security_indicator,7_forgeries_indicator,8_public_administration_indicator,9_justice_administration_indicator,values_year_minus_1,values_year_minus_2,values_year_minus_3
2016,2,43.3619,-5.8494,1.042.608,0,0,0,0,0,0,0,0,1,0,4.0,0.0,8.0
2016,3,39.5712,2.6466,1.107.220,27,0,0,0,0,0,0,0,1,0,8.0,15.0,7.0
2016,5,28.2916,-16.6291,2.101.924,26,0,0,0,0,0,0,0,1,0,18.0,17.0,12.0
2016,4,43.1828,-3.9878,582.206,2,0,0,0,0,0,0,0,1,0,3.0,1.0,1.0
2016,7,41.6523,-4.7245,2.447.519,8,0,0,0,0,0,0,0,1,0,10.0,9.0,8.0
2016,6,39.8628,-4.0273,2.041.631,10,0,0,0,0,0,0,0,1,0,13.0,15.0,15.0
2016,8,41.3851,2.1734,7.522.596,65,0,0,0,0,0,0,0,1,0,58.0,67.0,68.0
2016,11,39.4699,-0.3763,4.959.968,48,0,0,0,0,0,0,0,1,0,97.0,37.0,31.0
2016,12,39.4765,-6.3722,1.087.778,11,0,0,0,0,0,0,0,1,0,1.0,2.0,3.0
2016,13,42.5751,-8.1339,2.718.525,18,0,0,0,0,0,0,0,1,0,37.0,38.0,21.0
2016,14,40.4168,-3.7038,6.466.996,78,0,0,0,0,0,0,0,1,0,57.0,32.0,24.0
2016,15,37.9922,-1.1307,1.464.847,10,0,0,0,0,0,0,0,1,0,5.0,6.0,8.0
2016,16,42.6954,-1.6761,640.647,10,0,0,0,0,0,0,0,1,0,15.0,12.0,23.0
2016,17,43.263,-2.9349,2.189.534,27,0,0,0,0,0,0,0,1,0,34.0,36.0,24.0
2016,18,42.2871,-2.5396,315.794,3,0,0,0,0,0,0,0,1,0,1.0,2.0,0.0
2016,9,35.8894,-5.3198,84.519,4,0,0,0,0,0,0,0,1,0,5.0,5.0,5.0
2016,10,35.293,-2.9387,86.026,3,0,0,0,0,0,0,0,1,0,12.0,3.0,6.0
2015,0,37.3873,-5.9869,8.399.043,146,0,0,0,0,0,0,0,1,0,215.0,103.0,67.0
2015,1,41.6488,-0.8891,1.317.847,10,0,0,0,0,0,0,0,1,0,9.0,20.0,6.0
2015,2,43.3619,-5.8494,1.051.229,4,0,0,0,0,0,0,0,1,0,0.0,8.0,6.0
2015,3,39.5712,2.6466,1.104.479,8,0,0,0,0,0,0,0,1,0,15.0,7.0,15.0
2015,5,28.2916,-16.6291,2.100.306,18,0,0,0,0,0,0,0,1,0,17.0,12.0,21.0
2015,4,43.1828,-3.9878,585.179,3,0,0,0,0,0,0,0,1,0,1.0,1.0,2.0
2015,7,41.6523,-4.7245,2.472.052,10,0,0,0,0,0,0,0,1,0,9.0,8.0,10.0
2015,6,39.8628,-4.0273,2.059.191,13,0,0,0,0,0,0,0,1,0,15.0,15.0,7.0
2015,8,41.3851,2.1734,7.508.106,58,0,0,0,0,0,0,0,1,0,67.0,68.0,30.0
2015,11,39.4699,-0.3763,4.980.689,97,0,0,0,0,0,0,0,1,0,37.0,31.0,55.0
2015,12,39.4765,-6.3722,1.092.997,1,0,0,0,0,0,0,0,1,0,2.0,3.0,5.0
2015,13,42.5751,-8.1339,2.732.347,37,0,0,0,0,0,0,0,1,0,38.0,21.0,10.0
2015,14,40.4168,-3.7038,6.436.996,57,0,0,0,0,0,0,0,1,0,32.0,24.0,37.0
2015,15,37.9922,-1.1307,1.467.288,5,0,0,0,0,0,0,0,1,0,6.0,8.0,9.0
2015,16,42.6954,-1.6761,640.476,15,0,0,0,0,0,0,0,1,0,12.0,23.0,13.0
2015,17,43.263,-2.9349,2.189.257,34,0,0,0,0,0,0,0,1,0,36.0,24.0,26.0
2015,18,42.2871,-2.5396,317.053,1,0,0,0,0,0,0,0,1,0,2.0,0.0,1.0
2015,9,35.8894,-5.3198,84.263,5,0,0,0,0,0,0,0,1,0,5.0,5.0,2.0
2015,10,35.293,-2.9387,85.584,12,0,0,0,0,0,0,0,1,0,3.0,6.0,3.0
2014,0,37.3873,-5.9869,8.402.305,215,0,0,0,0,0,0,0,1,0,103.0,67.0,70.0
2014,1,41.6488,-0.8891,1.325.385,9,0,0,0,0,0,0,0,1,0,20.0,6.0,17.0
2014,2,43.3619,-5.8494,1.061.756,0,0,0,0,0,0,0,0,1,0,8.0,6.0,7.0
2014,3,39.5712,2.6466,1.103.442,15,0,0,0,0,0,0,0,1,0,7.0,15.0,24.0
2014,5,28.2916,-16.6291,2.104.815,17,0,0,0,0,0,0,0,1,0,12.0,21.0,16.0
2014,4,43.1828,-3.9878,588.656,1,0,0,0,0,0,0,0,1,0,1.0,2.0,1.0
2014,7,41.6523,-4.7245,2.494.790,9,0,0,0,0,0,0,0,1,0,8.0,10.0,4.0
2014,6,39.8628,-4.0273,2.078.611,15,0,0,0,0,0,0,0,1,0,15.0,7.0,9.0
2014,8,41.3851,2.1734,7.518.903,67,0,0,0,0,0,0,0,1,0,68.0,30.0,45.0
2014,11,39.4699,-0.3763,5.004.844,37,0,0,0,0,0,0,0,1,0,31.0,55.0,42.0
2014,12,39.4765,-6.3722,1.099.632,2,0,0,0,0,0,0,0,1,0,3.0,5.0,5.0
2014,13,42.5751,-8.1339,2.748.695,38,0,0,0,0,0,0,0,1,0,21.0,10.0,22.0
2014,14,40.4168,-3.7038,6.454.440,32,0,0,0,0,0,0,0,1,0,24.0,37.0,28.0
2014,15,37.9922,-1.1307,1.466.818,6,0,0,0,0,0,0,0,1,0,8.0,9.0,3.0
2014,16,42.6954,-1.6761,640.790,12,0,0,0,0,0,0,0,1,0,23.0,13.0,21.0
2014,17,43.263,-2.9349,2.188.985,36,0,0,0,0,0,0,0,1,0,24.0,26.0,18.0
2014,18,42.2871,-2.5396,319.002,2,0,0,0,0,0,0,0,1,0,0.0,1.0,0.0
2014,9,35.8894,-5.3198,84.963,5,0,0,0,0,0,0,0,1,0,5.0,2.0,4.0
2014,10,35.293,-2.9387,84.509,3,0,0,0,0,0,0,0,1,0,6.0,3.0,2.0
2013,0,37.3873,-5.9869,8.440.300,103,0,0,0,0,0,0,0,1,0,67.0,70.0,101.0
2013,1,41.6488,-0.8891,1.347.150,20,0,0,0,0,0,0,0,1,0,6.0,17.0,11.0
2013,2,43.3619,-5.8494,1.068.165,8,0,0,0,0,0,0,0,1,0,6.0,7.0,2.0
2013,3,39.5712,2.6466,1.111.674,7,0,0,0,0,0,0,0,1,0,15.0,24.0,20.0
2013,5,28.2916,-16.6291,2.118.679,12,0,0,0,0,0,0,0,1,0,21.0,16.0,22.0
2013,4,43.1828,-3.9878,591.888,1,0,0,0,0,0,0,0,1,0,2.0,1.0,3.0
2013,7,41.6523,-4.7245,2.519.875,8,0,0,0,0,0,0,0,1,0,10.0,4.0,12.0
2013,6,39.8628,-4.0273,2.100.998,15,0,0,0,0,0,0,0,1,0,7.0,9.0,7.0
2013,8,41.3851,2.1734,7.553.650,68,0,0,0,0,0,0,0,1,0,30.0,45.0,52.0
2013,11,39.4699,-0.3763,5.113.815,31,0,0,0,0,0,0,0,1,0,55.0,42.0,60.0
2013,12,39.4765,-6.3722,1.104.004,3,0,0,0,0,0,0,0,1,0,5.0,5.0,3.0
2013,13,42.5751,-8.1339,2.765.940,21,0,0,0,0,0,0,0,1,0,10.0,22.0,17.0
2013,14,40.4168,-3.7038,6.495.551,24,0,0,0,0,0,0,0,1,0,37.0,28.0,46.0
2013,15,37.9922,-1.1307,1.472.049,8,0,0,0,0,0,0,0,1,0,9.0,3.0,10.0
2013,16,42.6954,-1.6761,644.477,23,0,0,0,0,0,0,0,1,0,13.0,21.0,21.0
2013,17,43.263,-2.9349,2.191.682,24,0,0,0,0,0,0,0,1,0,26.0,18.0,25.0
2013,18,42.2871,-2.5396,322.027,0,0,0,0,0,0,0,0,1,0,1.0,0.0,0.0
2013,9,35.8894,-5.3198,84.180,5,0,0,0,0,0,0,0,1,0,2.0,4.0,2.0
2013,10,35.293,-2.9387,83.679,6,0,0,0,0,0,0,0,1,0,3.0,2.0,1.0
2019,0,37.3873,-5.9869,8.414.240,6728,0,0,0,0,0,0,0,0,1,6464.0,6196.0,5870.0
2019,1,41.6488,-0.8891,1.319.291,799,0,0,0,0,0,0,0,0,1,710.0,612.0,594.0
2019,2,43.3619,-5.8494,1.022.800,567,0,0,0,0,0,0,0,0,1,557.0,575.0,512.0
2019,3,39.5712,2.6466,1.149.460,1095,0,0,0,0,0,0,0,0,1,963.0,950.0,980.0
2019,5,28.2916,-16.6291,2.153.389,1721,0,0,0,0,0,0,0,0,1,1485.0,1521.0,1298.0
2019,4,43.1828,-3.9878,581.078,282,0,0,0,0,0,0,0,0,1,318.0,269.0,229.0
2019,7,41.6523,-4.7245,2.399.548,1186,0,0,0,0,0,0,0,0,1,1097.0,1054.0,1057.0
2019,6,39.8628,-4.0273,2.032.863,1250,0,0,0,0,0,0,0,0,1,1152.0,1016.0,1027.0
2019,8,41.3851,2.1734,7.675.217,3519,0,0,0,0,0,0,0,0,1,3464.0,3383.0,3240.0
2019,11,39.4699,-0.3763,5.003.769,4643,0,0,0,0,0,0,0,0,1,4361.0,4214.0,4019.0
2019,12,39.4765,-6.3722,1.067.710,680,0,0,0,0,0,0,0,0,1,602.0,614.0,599.0
2019,13,42.5751,-8.1339,2.699.499,1409,0,0,0,0,0,0,0,0,1,1266.0,1228.0,1061.0
2019,14,40.4168,-3.7038,6.663.394,4671,0,0,0,0,0,0,0,0,1,4464.0,4319.0,4029.0
2019,15,37.9922,-1.1307,1.493.898,1040,0,0,0,0,0,0,0,0,1,1009.0,893.0,894.0
2019,16,42.6954,-1.6761,654.214,415,0,0,0,0,0,0,0,0,1,407.0,327.0,341.0
2019,17,43.263,-2.9349,2.207.776,1573,0,0,0,0,0,0,0,0,1,1502.0,1417.0,1492.0
2019,18,42.2871,-2.5396,316.798,229,0,0,0,0,0,0,0,0,1,185.0,136.0,157.0
2019,9,35.8894,-5.3198,84.777,148,0,0,0,0,0,0,0,0,1,178.0,185.0,148.0
2019,10,35.293,-2.9387,86.487,97,0,0,0,0,0,0,0,0,1,78.0,67.0,78.0
2018,0,37.3873,-5.9869,8.384.408,6464,0,0,0,0,0,0,0,0,1,6196.0,5870.0,6379.0
2018,1,41.6488,-0.8891,1.308.728,710,0,0,0,0,0,0,0,0,1,612.0,594.0,674.0
2018,2,43.3619,-5.8494,1.028.244,557,0,0,0,0,0,0,0,0,1,575.0,512.0,446.0
2018,3,39.5712,2.6466,1.128.908,963,0,0,0,0,0,0,0,0,1,950.0,980.0,916.0
2018,5,28.2916,-16.6291,2.127.685,1485,0,0,0,0,0,0,0,0,1,1521.0,1298.0,1266.0
2018,4,43.1828,-3.9878,580.229,318,0,0,0,0,0,0,0,0,1,269.0,229.0,256.0
2018,7,41.6523,-4.7245,2.409.164,1097,0,0,0,0,0,0,0,0,1,1054.0,1057.0,1005.0
2018,6,39.8628,-4.0273,2.026.807,1152,0,0,0,0,0,0,0,0,1,1016.0,1027.0,1086.0
2018,8,41.3851,2.1734,7.600.065,3464,0,0,0,0,0,0,0,0,1,3383.0,3240.0,3261.0
2018,11,39.4699,-0.3763,4.963.703,4361,0,0,0,0,0,0,0,0,1,4214.0,4019.0,4137.0
2018,12,39.4765,-6.3722,1.072.863,602,0,0,0,0,0,0,0,0,1,614.0,599.0,530.0
2018,13,42.5751,-8.1339,2.701.743,1266,0,0,0,0,0,0,0,0,1,1228.0,1061.0,1032.0
2018,14,40.4168,-3.7038,6.578.079,4464,0,0,0,0,0,0,0,0,1,4319.0,4029.0,3587.0
2018,15,37.9922,-1.1307,1.478.509,1009,0,0,0,0,0,0,0,0,1,893.0,894.0,810.0
2018,16,42.6954,-1.6761,647.554,407,0,0,0,0,0,0,0,0,1,327.0,341.0,321.0
2018,17,43.263,-2.9349,2.199.088,1502,0,0,0,0,0,0,0,0,1,1417.0,1492.0,1479.0
2018,18,42.2871,-2.5396,315.675,185,0,0,0,0,0,0,0,0,1,136.0,157.0,126.0
2018,9,35.8894,-5.3198,85.144,178,0,0,0,0,0,0,0,0,1,185.0,148.0,129.0
2018,10,35.293,-2.9387,86.384,78,0,0,0,0,0,0,0,0,1,67.0,78.0,80.0
2017,0,37.3873,-5.9869,8.379.820,6196,0,0,0,0,0,0,0,0,1,5870.0,6379.0,6650.0
2017,1,41.6488,-0.8891,1.308.750,612,0,0,0,0,0,0,0,0,1,594.0,674.0,808.0
2017,2,43.3619,-5.8494,1.034.960,575,0,0,0,0,0,0,0,0,1,512.0,446.0,502.0
2017,3,39.5712,2.6466,1.115.999,950,0,0,0,0,0,0,0,0,1,980.0,916.0,846.0
2017,5,28.2916,-16.6291,2.108.121,1521,0,0,0,0,0,0,0,0,1,1298.0,1266.0,1339.0
2017,4,43.1828,-3.9878,580.295,269,0,0,0,0,0,0,0,0,1,229.0,256.0,277.0
2017,7,41.6523,-4.7245,2.425.801,1054,0,0,0,0,0,0,0,0,1,1057.0,1005.0,1004.0
2017,6,39.8628,-4.0273,2.031.479,1016,0,0,0,0,0,0,0,0,1,1027.0,1086.0,1119.0
2017,8,41.3851,2.1734,7.555.830,3383,0,0,0,0,0,0,0,0,1,3240.0,3261.0,3405.0
2017,11,39.4699,-0.3763,4.941.509,4214,0,0,0,0,0,0,0,0,1,4019.0,4137.0,4086.0
2017,12,39.4765,-6.3722,1.079.920,614,0,0,0,0,0,0,0,0,1,599.0,530.0,523.0
2017,13,42.5751,-8.1339,2.708.339,1228,0,0,0,0,0,0,0,0,1,1061.0,1032.0,1054.0
2017,14,40.4168,-3.7038,6.507.184,4319,0,0,0,0,0,0,0,0,1,4029.0,3587.0,3505.0
2017,15,37.9922,-1.1307,1.470.273,893,0,0,0,0,0,0,0,0,1,894.0,810.0,884.0
2017,16,42.6954,-1.6761,643.234,327,0,0,0,0,0,0,0,0,1,341.0,321.0,261.0
2017,17,43.263,-2.9349,2.194.158,1417,0,0,0,0,0,0,0,0,1,1492.0,1479.0,1418.0
2017,18,42.2871,-2.5396,315.381,136,0,0,0,0,0,0,0,0,1,157.0,126.0,131.0
2017,9,35.8894,-5.3198,84.959,185,0,0,0,0,0,0,0,0,1,148.0,129.0,119.0
2017,10,35.293,-2.9387,86.120,67,0,0,0,0,0,0,0,0,1,78.0,80.0,77.0
2016,0,37.3873,-5.9869,8.388.107,5870,0,0,0,0,0,0,0,0,1,6379.0,6650.0,6347.0
2016,1,41.6488,-0.8891,1.308.563,594,0,0,0,0,0,0,0,0,1,674.0,808.0,616.0
2016,2,43.3619,-5.8494,1.042.608,512,0,0,0,0,0,0,0,0,1,446.0,502.0,447.0
2016,3,39.5712,2.6466,1.107.220,980,0,0,0,0,0,0,0,0,1,916.0,846.0,798.0
2016,5,28.2916,-16.6291,2.101.924,1298,0,0,0,0,0,0,0,0,1,1266.0,1339.0,1298.0
2016,4,43.1828,-3.9878,582.206,229,0,0,0,0,0,0,0,0,1,256.0,277.0,300.0
2016,7,41.6523,-4.7245,2.447.519,1057,0,0,0,0,0,0,0,0,1,1005.0,1004.0,953.0
2016,6,39.8628,-4.0273,2.041.631,1027,0,0,0,0,0,0,0,0,1,1086.0,1119.0,1050.0
2016,8,41.3851,2.1734,7.522.596,3240,0,0,0,0,0,0,0,0,1,3261.0,3405.0,3450.0
2016,11,39.4699,-0.3763,4.959.968,4019,0,0,0,0,0,0,0,0,1,4137.0,4086.0,4054.0
2016,12,39.4765,-6.3722,1.087.778,599,0,0,0,0,0,0,0,0,1,530.0,523.0,603.0
2016,13,42.5751,-8.1339,2.718.525,1061,0,0,0,0,0,0,0,0,1,1032.0,1054.0,1022.0
2016,14,40.4168,-3.7038,6.466.996,4029,0,0,0,0,0,0,0,0,1,3587.0,3505.0,3553.0
2016,15,37.9922,-1.1307,1.464.847,894,0,0,0,0,0,0,0,0,1,810.0,884.0,783.0
2016,16,42.6954,-1.6761,640.647,341,0,0,0,0,0,0,0,0,1,321.0,261.0,198.0
2016,17,43.263,-2.9349,2.189.534,1492,0,0,0,0,0,0,0,0,1,1479.0,1418.0,1470.0
2016,18,42.2871,-2.5396,315.794,157,0,0,0,0,0,0,0,0,1,126.0,131.0,115.0
2016,9,35.8894,-5.3198,84.519,148,0,0,0,0,0,0,0,0,1,129.0,119.0,125.0
2016,10,35.293,-2.9387,86.026,78,0,0,0,0,0,0,0,0,1,80.0,77.0,43.0
2015,0,37.3873,-5.9869,8.399.043,6379,0,0,0,0,0,0,0,0,1,6650.0,6347.0,6422.0
2015,1,41.6488,-0.8891,1.317.847,674,0,0,0,0,0,0,0,0,1,808.0,616.0,618.0
2015,2,43.3619,-5.8494,1.051.229,446,0,0,0,0,0,0,0,0,1,502.0,447.0,408.0
2015,3,39.5712,2.6466,1.104.479,916,0,0,0,0,0,0,0,0,1,846.0,798.0,781.0
2015,5,28.2916,-16.6291,2.100.306,1266,0,0,0,0,0,0,0,0,1,1339.0,1298.0,1329.0
2015,4,43.1828,-3.9878,585.179,256,0,0,0,0,0,0,0,0,1,277.0,300.0,306.0
2015,7,41.6523,-4.7245,2.472.052,1005,0,0,0,0,0,0,0,0,1,1004.0,953.0,1009.0
2015,6,39.8628,-4.0273,2.059.191,1086,0,0,0,0,0,0,0,0,1,1119.0,1050.0,1021.0
2015,8,41.3851,2.1734,7.508.106,3261,0,0,0,0,0,0,0,0,1,3405.0,3450.0,3478.0
2015,11,39.4699,-0.3763,4.980.689,4137,0,0,0,0,0,0,0,0,1,4086.0,4054.0,4215.0
2015,12,39.4765,-6.3722,1.092.997,530,0,0,0,0,0,0,0,0,1,523.0,603.0,514.0
2015,13,42.5751,-8.1339,2.732.347,1032,0,0,0,0,0,0,0,0,1,1054.0,1022.0,1048.0
2015,14,40.4168,-3.7038,6.436.996,3587,0,0,0,0,0,0,0,0,1,3505.0,3553.0,4013.0
2015,15,37.9922,-1.1307,1.467.288,810,0,0,0,0,0,0,0,0,1,884.0,783.0,971.0
2015,16,42.6954,-1.6761,640.476,321,0,0,0,0,0,0,0,0,1,261.0,198.0,234.0
2015,17,43.263,-2.9349,2.189.257,1479,0,0,0,0,0,0,0,0,1,1418.0,1470.0,1458.0
2015,18,42.2871,-2.5396,317.053,126,0,0,0,0,0,0,0,0,1,131.0,115.0,147.0
2015,9,35.8894,-5.3198,84.263,129,0,0,0,0,0,0,0,0,1,119.0,125.0,157.0
2015,10,35.293,-2.9387,85.584,80,0,0,0,0,0,0,0,0,1,77.0,43.0,69.0
2014,0,37.3873,-5.9869,8.402.305,6650,0,0,0,0,0,0,0,0,1,6347.0,6422.0,6537.0
2014,1,41.6488,-0.8891,1.325.385,808,0,0,0,0,0,0,0,0,1,616.0,618.0,627.0
2014,2,43.3619,-5.8494,1.061.756,502,0,0,0,0,0,0,0,0,1,447.0,408.0,516.0
2014,3,39.5712,2.6466,1.103.442,846,0,0,0,0,0,0,0,0,1,798.0,781.0,832.0
2014,5,28.2916,-16.6291,2.104.815,1339,0,0,0,0,0,0,0,0,1,1298.0,1329.0,1428.0
2014,4,43.1828,-3.9878,588.656,277,0,0,0,0,0,0,0,0,1,300.0,306.0,327.0
2014,7,41.6523,-4.7245,2.494.790,1004,0,0,0,0,0,0,0,0,1,953.0,1009.0,1105.0
2014,6,39.8628,-4.0273,2.078.611,1119,0,0,0,0,0,0,0,0,1,1050.0,1021.0,1109.0
2014,8,41.3851,2.1734,7.518.903,3405,0,0,0,0,0,0,0,0,1,3450.0,3478.0,3724.0
2014,11,39.4699,-0.3763,5.004.844,4086,0,0,0,0,0,0,0,0,1,4054.0,4215.0,4337.0
2014,12,39.4765,-6.3722,1.099.632,523,0,0,0,0,0,0,0,0,1,603.0,514.0,542.0
2014,13,42.5751,-8.1339,2.748.695,1054,0,0,0,0,0,0,0,0,1,1022.0,1048.0,1120.0
2014,14,40.4168,-3.7038,6.454.440,3505,0,0,0,0,0,0,0,0,1,3553.0,4013.0,4387.0
2014,15,37.9922,-1.1307,1.466.818,884,0,0,0,0,0,0,0,0,1,783.0,971.0,931.0
2014,16,42.6954,-1.6761,640.790,261,0,0,0,0,0,0,0,0,1,198.0,234.0,230.0
2014,17,43.263,-2.9349,2.188.985,1418,0,0,0,0,0,0,0,0,1,1470.0,1458.0,1357.0
2014,18,42.2871,-2.5396,319.002,131,0,0,0,0,0,0,0,0,1,115.0,147.0,141.0
2014,9,35.8894,-5.3198,84.963,119,0,0,0,0,0,0,0,0,1,125.0,157.0,84.0
2014,10,35.293,-2.9387,84.509,77,0,0,0,0,0,0,0,0,1,43.0,69.0,67.0
2013,0,37.3873,-5.9869,8.440.300,6347,0,0,0,0,0,0,0,0,1,6422.0,6537.0,5957.0
2013,1,41.6488,-0.8891,1.347.150,616,0,0,0,0,0,0,0,0,1,618.0,627.0,593.0
2013,2,43.3619,-5.8494,1.068.165,447,0,0,0,0,0,0,0,0,1,408.0,516.0,519.0
2013,3,39.5712,2.6466,1.111.674,798,0,0,0,0,0,0,0,0,1,781.0,832.0,888.0
2013,5,28.2916,-16.6291,2.118.679,1298,0,0,0,0,0,0,0,0,1,1329.0,1428.0,1312.0
2013,4,43.1828,-3.9878,591.888,300,0,0,0,0,0,0,0,0,1,306.0,327.0,246.0
2013,7,41.6523,-4.7245,2.519.875,953,0,0,0,0,0,0,0,0,1,1009.0,1105.0,1130.0
2013,6,39.8628,-4.0273,2.100.998,1050,0,0,0,0,0,0,0,0,1,1021.0,1109.0,1149.0
2013,8,41.3851,2.1734,7.553.650,3450,0,0,0,0,0,0,0,0,1,3478.0,3724.0,3766.0
2013,11,39.4699,-0.3763,5.113.815,4054,0,0,0,0,0,0,0,0,1,4215.0,4337.0,4249.0
2013,12,39.4765,-6.3722,1.104.004,603,0,0,0,0,0,0,0,0,1,514.0,542.0,536.0
2013,13,42.5751,-8.1339,2.765.940,1022,0,0,0,0,0,0,0,0,1,1048.0,1120.0,1150.0
2013,14,40.4168,-3.7038,6.495.551,3553,0,0,0,0,0,0,0,0,1,4013.0,4387.0,3802.0
2013,15,37.9922,-1.1307,1.472.049,783,0,0,0,0,0,0,0,0,1,971.0,931.0,882.0
2013,16,42.6954,-1.6761,644.477,198,0,0,0,0,0,0,0,0,1,234.0,230.0,235.0
2013,17,43.263,-2.9349,2.191.682,1470,0,0,0,0,0,0,0,0,1,1458.0,1357.0,1170.0
2013,18,42.2871,-2.5396,322.027,115,0,0,0,0,0,0,0,0,1,147.0,141.0,137.0
2013,9,35.8894,-5.3198,84.180,125,0,0,0,0,0,0,0,0,1,157.0,84.0,101.0
2013,10,35.293,-2.9387,83.679,43,0,0,0,0,0,0,0,0,1,69.0,67.0,70.0
